id	name	host_id	host_name	neighbourhood_group	neighbourhood	latitude	longitude	room_type	price	minimum_nights	number_of_reviews	last_review	reviews_per_month	calculated_host_listings_count	availability_365
9177954	Apartment: L´Estudi	26281633	Mª Dolors		Begur	41.94934	3.20484	Entire home/apt	56	3	5	2018-09-09	0.09	12	365
9178785	Ferienwohnung Casa Fenals	43632111	Stefan		Lloret de Mar	41.69613	2.83053	Entire home/apt	165	3	9	2020-08-16	0.18	1	365
9181984	Delightful restored house from 1703	47776101	Cristina		Garriguella	42.34605	3.06435	Entire home/apt	250	2	7	2016-09-18	0.13	1	0
9191364	Apartment near Girona. " Immaguesthouse"	7425432	Imma		Cornellà del Terri	42.0958	2.80267	Entire home/apt	110	2	80	2020-10-04	1.51	2	208
9192635	Luxury new house (June16)!! 10pp. Pool, sea views	1791366	José Manuel Y María		Castell-Platja d'Aro	41.8296	3.07808	Entire home/apt	205	4	12	2020-10-14	0.23	3	361
9196510	Valerie's house	47837444	Valerie		Begur	41.9442	3.21088	Entire home/apt	159	3	68	2020-09-13	1.13	1	355
9225333	New! Renovated design luxury villa on the sea	47964386	Viola		Begur	41.96981	3.20795	Entire home/apt	99	7	3	2019-06-20	0.06	3	14
9228356	Stunning Seaview Villa: Aigua Blava	47977156	Sarah		Begur	41.94559	3.2113	Entire home/apt	276	7	9	2020-08-31	0.19	1	319
9246525	A cozy house close to Girona	48051145	Georgina		Esponellà	42.17864	2.79456	Entire home/apt	150	2	18	2020-08-23	0.31	1	355
9262701	Center room next to old town	48118501	Trini		Girona	41.98405	2.81991	Private room	27	1	316	2020-09-19	5.35	2	362
9269648	Apartamento con Jardin en el "Golfet"	187488613	Sacra		Palafrugell	41.88308	3.17921	Entire home/apt	140	6	1	2019-08-18	0.07	1	362
9284729	Chalet con amarre para barco  jardín y vistas lago	48215497	Jose		Castelló d'Empúries	42.25524	3.10483	Entire home/apt	120	10	1	2020-07-14	0.28	2	64
9312303	Masia con piscina en la Costa Brava	46846582	Mireia		Borrassà	42.22554	2.92526	Entire home/apt	210	2	71	2020-10-12	1.21	1	365
9324193	APARTAMENT ROSES / CANYELLES PETITA BEACH	22949980	Verónica		Roses	42.24807	3.19459	Entire home/apt	73	2	9	2020-07-21	0.17	2	359
9326052	Piso con vistas en centro historico	47563729	Angel		Girona	41.9892	2.82476	Entire home/apt	75	2	101	2020-09-27	1.69	1	362
9339118	Appart dans grande villa/ piscine	48470786	Marianne		Calonge	41.87893	3.0735	Entire home/apt	113	7	5	2019-08-17	0.09	1	365
9344344	Maison avec piscine, vue sur mer	37212450	Janice		Roses	42.25329	3.18983	Entire home/apt	130	7	18	2020-08-22	0.34	1	365
9381049	LA BELLA LOLA	46301657	Jeanine		Palamós	41.84858	3.13109	Entire home/apt	39	2	45	2020-10-12	0.90	26	292
9381653	Vell Can Gironès - Country House ideal for groups	47705415	Sílvia		Cornellà del Terri	42.08468	2.8404	Entire home/apt	375	2	23	2020-08-23	0.39	3	306
9428106	Apto. ideal para visitar zona Olot	48873687	Francesca		Olot	42.17072	2.4712	Entire home/apt	63	2	66	2020-10-25	1.11	1	354
9473432	EXCLUSIVE APARTMENT ON THE BEACH	6849862	Neus		Calonge	41.84436	3.10016	Entire home/apt	123	6	2	2019-04-21	0.08	2	230
9481664	Vistas paradisíacas frente al mar.	49146427	Raimon		El Port de la Selva	42.34415	3.20744	Entire home/apt	84	5	59	2020-08-15	1.00	2	331
9483930	Country house from the 15th century, up to 5pax	47705415	Sílvia		Cornellà del Terri	42.08314	2.84093	Entire home/apt	65	2	92	2020-10-25	1.74	3	358
9484558	Double room, near the center.	49159367	Joan Bautista		Girona	41.97493	2.81355	Private room	26	1	564	2020-10-25	9.46	1	21
9501302	Apartamento rural entre viñedos	49242044	Maria		Vilajuïga	42.32398	3.10055	Entire home/apt	236	2	0			1	364
9506875	Светлая и уютная квартира	8651016	Oksana		Blanes	41.66026	2.78145	Entire home/apt	132	3	0			5	365
9508076	VILLA, 6P, PRIVATE POOL, FREE WIFI, AIRCO, SATTV	28726258	Vakantiehuis		L'Escala	42.1073	3.15458	Entire home/apt	131	5	7	2020-07-25	0.13	21	143
9528114	Estudio en Palamós, Costa Brava	31025046	Montserrat		Palamós	41.84846	3.1259	Entire home/apt	44	3	78	2020-08-23	1.37	2	178
9543682	Casa mediterránea familiar (HUTG-012495)	32104731	Nuria		Torroella de Montgrí	42.05487	3.19328	Entire home/apt	154	6	2	2020-08-22	0.67	2	63
9544301	apto, ideal pareja y maximo 2 hijos	49429053	Manuela		Cadaqués	42.28982	3.27417	Entire home/apt	95	2	71	2020-09-13	1.21	1	149
9567431	Habitación en una casa medieval.	49532322	Frigola		Forallac	41.97652	3.08969	Private room	150	1	3	2016-04-17	0.05	1	365
9581952	Ca l'Enric - Rústica i elegant.	49601107	Enric		Palau-saverdera	42.3096	3.15275	Entire home/apt	232	1	22	2020-08-24	0.40	1	365
9602671	Apartamento con Vistas al Mar	15577694	Mar		Llançà	42.38003	3.15425	Entire home/apt	77	3	52	2020-09-13	0.98	1	365
9624526	Apartment "Hibiscus" in Cadaqués  for 2 persons	49783436	Anja		Cadaqués	42.28685	3.29235	Entire home/apt	65	3	96	2020-09-06	1.72	1	319
9641401	Espectaculares vistas al mar y paz en Parc Natural	49146427	Raimon		El Port de la Selva	42.345	3.20775	Entire home/apt	90	4	64	2020-10-04	1.16	2	327
9662646	Cozy and quiet apartment.	31208301	Sunsi		Sant Martí Vell	42.03628	2.91742	Entire home/apt	50	2	163	2020-09-16	2.91	1	0
9675775	El Llimoner. Casa para 9 en Pontos	3733897	Mim		Pontós	42.18716	2.91619	Entire home/apt	219	2	1	2018-07-15	0.04	4	364
9720910	CENTRE VILLE ROSAS PROCHE PLAGE	50176964	Marie		Roses	42.26204	3.18006	Entire home/apt	39	2	50	2020-08-31	01.05	1	365
9727971	Habitació privada a Masia Catalana	50201971	M. Àngels		Garrigàs	42.20101	2.95336	Private room	50	1	5	2019-10-05	0.09	5	16
9729011	Masia catalana, de 6 a 12 persones	50201971	M. Àngels		Garrigàs	42.20137	2.9533	Entire home/apt	200	2	12	2019-08-18	0.23	5	16
9742158	Маленькая Квартира с Бассейном, Рядом с Пляжем	49915251	Irina		Lloret de Mar	41.69616	2.83275	Entire home/apt	50	7	1	2018-08-26	0.04	7	365
9746095	Villa in Platja de Pals near Begur	7396566	Montserrat		Pals	41.98161	3.20133	Entire home/apt	61	2	28	2020-08-22	0.52	2	289
9754868	Villa Sitges	50309706	Crystal Villas		Lloret de Mar	41.71395	2.8808	Entire home/apt	378	3	4	2020-08-06	0.07	21	161
9767425	VILLA 10P 5 BEDR FREE WIFI PRIVATE POOL AIRCO SATV	28726258	Vakantiehuis		L'Escala	42.10796	3.1544	Entire home/apt	147	7	5	2020-08-08	0.10	21	143
9769026	Three bedrooms apartment. Wifi	37865833	Sa Punta Costa Brava S.L.		Pals	41.99477	3.19046	Entire home/apt	84	7	3	2016-09-02	0.05	33	0
9769390	Apartamento centrico en El Port de la Selva	50371448	Javier		El Port de la Selva	42.33972	3.20395	Entire home/apt	50	1	0			1	88
9771023	Dues habitacions privades a Masia	50201971	M. Àngels		Garrigàs	42.19961	2.95334	Private room	100	1	4	2018-07-08	0.07	5	16
9778672	Habitació amb banyera antiga	50201971	M. Àngels		Garrigàs	42.20093	2.95227	Private room	100	1	0			5	16
9778680	Dues habitacions privades	50201971	M. Àngels		Garrigàs	42.20132	2.95284	Private room	100	1	2	2018-07-14	0.05	5	16
9781652	Can Gironés	50425143	Eduard		Caldes de Malavella	41.86194	2.76907	Entire home/apt	208	3	14	2020-07-06	0.25	1	216
9785977	Quiet holiday house, private garden	50442232	Ana		Torroella de Montgrí	42.05386	3.1575	Entire home/apt	250	3	6	2018-08-07	0.11	1	180
9789080	Villa con piscina privada, wifi, sat, cerca playa	10450924	The Goldhome		Castelló d'Empúries	42.24619	3.11081	Entire home/apt	143	1	3	2019-12-28	0.06	31	334
9818305	Els Balcons de Pals - Town Huse 6p	49945131	Bertel (& Lisbeth) Dahlmand		Pals	41.97075	3.14365	Entire home/apt	271	3	4	2020-07-30	0.10	2	136
9820549	Apartamento con piscina privada	50585247	Ingrid		Blanes	41.68946	2.78567	Entire home/apt	100	2	16	2020-09-13	0.30	2	363
9860661	Villa Galí	50309706	Crystal Villas		Maçanet de la Selva	41.74249	2.78524	Entire home/apt	369	3	6	2020-08-17	0.12	21	213
9869464	Apartment 3 rooms - Quiet with view of Marina	50792650	Colette		Roses	42.26781	3.14122	Entire home/apt	60	3	35	2020-09-15	0.69	1	90
9877110	Cozy home with pool and sea views	49726440	Marta		Begur	41.97723	3.20526	Entire home/apt	160	5	8	2019-08-09	0.15	1	177
9896519	LA MARINA	50901828	Jean Jacques		Castelló d'Empúries	42.25264	3.10938	Entire home/apt	90	2	3	2016-10-02	0.05	4	301
9919690	Casa única, piscina privada. Playa	10450924	The Goldhome		Castelló d'Empúries	42.24598	3.1081	Entire home/apt	181	1	2	2018-08-04	0.04	31	65
9920665	Apartamentos con encanto en medio de la naturaleza	51001043	Teresa		Brunyola	41.94566	2.68292	Entire home/apt	290	1	4	2020-08-23	1.40	2	113
9922562	Apartamento en la Costa Brava. Parking incluido.	51008666	Antonio		Tossa de Mar	41.72323	2.9344	Entire home/apt	75	4	26	2020-08-12	0.48	1	329
9935207	Casa con piscina y barbacoa	50220529	Encarna		Blanes	41.69208	2.7895	Entire home/apt	80	2	51	2020-10-12	1.20	1	317
9967995	Plein centre, 2 min à pied de la mer	37581383	Vent		Castelló d'Empúries	42.24087	3.12527	Entire home/apt	54	7	6	2019-07-10	0.11	3	358
9970250	Costabravapartment .Cal Ros+pool. Beaches 15kms.	819225	Xavier		Bàscara	42.15221	2.92386	Entire home/apt	345	2	2	2019-07-28	0.13	7	66
9981956	A 2 minutos andando de la playa	51291716	Xavier		L'Escala	42.11055	3.14192	Entire home/apt	125	3	4	2019-08-31	0.26	1	364
10025959	Ps. Maritim 144 con wifi, parking	6649119	Guusje		Torroella de Montgrí	42.05143	3.19556	Entire home/apt	102	7	5	2017-07-15	0.09	2	117
10077732	SEAFRONT apart. center & terrace	51506667	Marc		Torroella de Montgrí	42.0532	3.19936	Entire home/apt	79	7	23	2020-09-13	0.40	2	265
10092086	Apartment, Swimming pool & Garage.	33888208	Isabel		Lloret de Mar	41.69648	2.82864	Entire home/apt	70	2	21	2020-08-21	0.39	4	214
10094929	CASA EN CANAL PORT EMPURIES	51785848	Mariano		Castelló d'Empúries	42.24799	3.12188	Entire home/apt	105	4	6	2018-05-13	0.11	1	146
10096483	Villa Soledad. Costa Brava (Villa for 20 people).	51811531	Manuel		Vidreres	41.75764	2.80634	Entire home/apt	675	7	0			2	151
10097308	Apartamento en Sant Pere Pescador	48590205	Esperanza		Sant Pere Pescador	42.18727	3.09081	Entire home/apt	100	7	6	2020-08-15	0.22	1	365
10101434	Ski Lodge La Molina 1st Dececember- April	48349739	Deborah		Alp	42.32796	1.9286	Entire home/apt	289	2	15	2020-02-22	0.33	1	362
10127258	Great Villa 500m2, 2 swimming pools	51973154	Sonia Mestres Adalid		Calonge	41.84048	3.07147	Entire home/apt	590	2	32	2020-08-15	0.58	2	347
10127684	Nice apartment near the beach	51974756	Joan		Lloret de Mar	41.7011	2.84967	Entire home/apt	120	1	5	2017-08-26	0.10	1	90
10129097	appartement à 150m de la mer	51981775	Cyril		Roses	42.26227	3.18016	Entire home/apt	90	2	51	2020-08-27	0.87	1	365
10132276	APARTAMENTO de 1 hab. en LA MOLINA	24491391	Carme		Alp	42.34579	1.95546	Entire home/apt	95	2	8	2020-01-09	0.14	6	357
10146219	Apartment 160m2 . 5 m- from the Dali museu. wifi	47813604	Jose Luis		Figueres	42.26588	2.96301	Entire home/apt	153	2	21	2020-07-10	0.38	1	360
10147606	Appartement face à la mer	52078954	Isaco		Lloret de Mar	41.69749	2.84379	Entire home/apt	70	3	9	2019-08-25	0.17	1	363
10171468	S'Agaro  sea view Appartment, private swiming pool	51718170	Ron		Sant Feliu de Guíxols	41.78342	3.04466	Entire home/apt	250	7	4	2020-08-01	0.07	1	348
10189702	Casa de poble amb molt encant i pati de 100m2	43674632	Marc		Torroella de Montgrí	42.04118	3.12578	Entire home/apt	214	7	0			1	180
10198864	Nice and wide house beside beach	52390883	Susana		Blanes	41.67075	2.78636	Entire home/apt	55	4	30	2020-02-29	0.53	2	346
10203106	LA PALMA	50901828	Jean Jacques		Castelló d'Empúries	42.25611	3.11841	Entire home/apt	480	2	19	2020-01-02	0.34	4	210
10216213	Cozy Apartment with Pool Next to the Sea, Fenals	49915251	Irina		Lloret de Mar	41.69763	2.82686	Entire home/apt	100	7	1	2018-07-22	0.04	7	363
10241143	APARTAMENTOS AQUARIUM.  RENOVADO. 100 MTS PLAYA	14040896	Silvia		Roses	42.26287	3.15289	Entire home/apt	53	3	30	2020-09-13	0.55	18	74
10256016	apartament st.feliu guixols, seafront line .	52319524	Jordi		Sant Feliu de Guíxols	41.77476	3.01999	Entire home/apt	72	4	60	2020-08-30	1.14	1	65
10257892	Inmobahia - Apartment on 5th floor sea view!	52738388	Mandy		Castelló d'Empúries	42.24476	3.12968	Entire home/apt	59	7	2	2018-10-31	0.05	8	300
10288385	Ample patio+ Sea view -Lovely flat!	52922946	Marco Y Marta		Cadaqués	42.28666	3.27285	Entire home/apt	73	1	178	2020-10-25	3.22	1	2
10321885	Ático con impresionantes vistas	52958081	Xavier		Girona	41.97756	2.81009	Entire home/apt	120	2	114	2020-08-20	1.98	1	53
10328280	Casa Romaní – Roses a 1000m playa - WIFI	53148870	Neus		Roses	42.27394	3.16338	Entire home/apt	107	6	4	2020-07-19	0.25	2	106
10330404	Villa Los Olivos avec piscine	53156162	Mathilde		Santa Cristina d'Aro	41.8202	3.00747	Entire home/apt	200	7	2	2018-09-22	0.07	1	363
10335546	Casa grupos en plena naturaleza	4989034	Marc		Camprodon	42.32151	2.42025	Entire home/apt	350	2	1	2017-06-25	0.02	4	365
10342477	Apartamento centro de la Vila	40795870	Ferran		Llançà	42.36246	3.15032	Entire home/apt	50	1	126	2020-10-11	2.25	1	356
10358031	PRIVATE BEACH+FLAT ALOHA!	15093390	Anna		Santa Cristina d'Aro	41.76246	2.98014	Entire home/apt	70	2	1	2018-08-18	0.04	3	364
10377922	Studio meublé tout confort à l'Escala (Costa Brava	27312972	Bellanca		L'Escala	42.11012	3.13843	Entire home/apt	56	3	1	2016-07-30	0.02	1	179
10403025	Tapas & Zebra Apartment - Historic Centre	6271220	Julie		Palamós	41.84757	3.12913	Entire home/apt	95	7	9	2020-02-16	0.17	1	364
10406893	Casa de paja	53587999	Rosó		Caldes de Malavella	41.83412	2.82018	Private room	35	1	14	2019-11-16	0.27	1	363
10423242	EMPORDA GOLF RESORT 30	53673749	EMESA Corporacion Empresarial		Gualta	42.01628	3.13911	Entire home/apt	120	2	14	2017-09-19	0.27	3	210
10423549	EMPORDÁ GOLF RESORT 28	53673749	EMESA Corporacion Empresarial		Gualta	42.01651	3.14154	Entire home/apt	120	2	13	2017-12-30	0.23	3	179
10427231	NEW Apartment by the sea	53578447	Maribel		Palamós	41.84769	3.12669	Entire home/apt	80	1	62	2020-02-10	1.11	2	269
10428385	Àtic molt lluminós a Llanars, 2 Km de Camprodón	53305440	Manel		Llanars	42.32202	2.34231	Entire home/apt	75	2	94	2020-09-13	1.68	1	268
10430949	Ivonne's appartments , seafront one	6879360	Ivonne		Tossa de Mar	41.72354	2.93126	Entire home/apt	70	21	8	2018-07-15	0.15	1	364
10432776	L'Escala Paradise	53737389	Elsa & Judith		L'Escala	42.12101	3.12895	Entire home/apt	84	2	74	2020-07-29	1.41	1	25
10437523	Magnifique Grande Maison Vue Mer	53766628	Yves		Cadaqués	42.281	3.27468	Entire home/apt	550	3	18	2019-08-28	0.33	1	362
10443319	Caravana de cuento!	19620636	Jimena		Llançà	42.36257	3.14424	Entire home/apt	59	1	44	2020-09-13	0.83	1	364
10447667	Llanca: Apartamento con jardín	53823399	Victor		Llançà	42.36629	3.16516	Entire home/apt	157	7	5	2020-08-15	0.19	1	363
10447671	Deluxe apartment Del vi	53824131	Apartaments		Girona	41.98306	2.8244	Entire home/apt	116	1	3	2020-07-30	0.07	3	364
10460095	SEAFRONT just in front beach WIFI	51506667	Marc		Torroella de Montgrí	42.05314	3.19925	Entire home/apt	69	7	12	2019-10-26	0.22	2	261
10460792	Study ART, Lloret de Mar (beach Fenals - 200m)	24928257	Regina		Lloret de Mar	41.69793	2.83318	Entire home/apt	22	2	47	2020-10-11	0.95	2	34
10479869	Lovely 3 bedroom apartment, with spectacular view!	43659641	Wim		Castelló d'Empúries	42.24101	3.12479	Entire home/apt	95	4	19	2020-08-16	0.36	2	361
10481969	2 pieces BLANES COSTA BRAVA A 5MN MER	52545438	Diaz		Blanes	41.66631	2.78023	Entire home/apt	36	5	13	2019-09-12	0.26	1	364
10485211	Villa con piscina en la impresionante Costa Brava	54048646	Sgr		Peralada	42.32052	3.02738	Entire home/apt	247	2	29	2020-09-13	0.51	1	26
10504810	spacious, calm apartment with a magnificent view	54080522	Jurrian		Sant Feliu de Guíxols	41.79096	3.03755	Entire home/apt	130	7	10	2019-08-07	0.26	1	365
10530173	Sant Feliu de la Garriga	54300784	Joan		Viladamat	42.12965	3.0623	Entire home/apt	152	7	2	2020-08-01	0.07	1	300
10539411	150M FROM BEACH. BARBECUE. TERRASSE. WiFi. PARKING	1719642	Carles		Roses	42.26172	3.17797	Entire home/apt	39	1	47	2020-10-07	0.83	13	101
10548137	Apartment with views and pool. Ref.: AV-1	4629712	Immo Cala Marquesa		Palafrugell	41.89302	3.18775	Entire home/apt	85	4	9	2020-08-01	0.17	37	50
10580690	Dúplex nº23: 3 hab. + 2 baños	24491391	Carme		Alp	42.34555	1.95661	Entire home/apt	185	2	4	2018-11-04	0.09	6	357
10583365	PRECIOSA CASA EN LA COSTA BRAVA	20512029	Eva		Sant Feliu de Guíxols	41.79002	3.0383	Entire home/apt	450	15	0			1	364
10588036	Design luxury villa on the sea. Lower level.	47964386	Viola		Begur	41.97321	3.2082	Entire home/apt	69	4	2	2017-09-30	0.04	3	148
10588665	Casa en la playa de Pals	54628225	Carme		Pals	41.98248	3.20311	Entire home/apt	69	6	51	2020-10-09	0.91	1	309
10591783	Casa de piedra en la playa	54646994	Paz		L'Escala	42.14033	3.11708	Entire home/apt	89	2	67	2020-09-23	1.17	1	26
10593747	Farmhouse in the countryside.	45704760	Llum		Sant Martí de Llémena	42.00839	2.66206	Entire home/apt	94	2	149	2020-10-12	2.58	2	364
10602173	Self catering 2 bedroom apartment	54707360	Sa Gavina		Torroella de Montgrí	42.04958	3.19215	Entire home/apt	63	2	2	2018-09-17	0.05	2	57
10602605	1a linea en el centro de Palamós	54709506	Loli I Quim		Palamós	41.8476	3.12833	Entire home/apt	80	4	24	2020-02-16	0.42	1	347
10603080	Villa Annette - Fantástica casa a 1 km de la playa	5043724	Cristina		Palafrugell	41.91994	3.1988	Entire home/apt	95	2	32	2020-09-13	0.57	2	60
10603406	Casa Catalana con jardín y porche	19330216	Marie		Palamós	41.84563	3.13009	Entire home/apt	170	6	11	2020-08-11	0.21	1	146
10605578	Can Paula - mit ABSTAND das richtige Urlaubsziel	54720302	Beate		Santa Cristina d'Aro	41.86107	3.00511	Entire home/apt	70	1	25	2020-06-24	0.46	2	196
10607075	APARTAMENTO en  HOTEL FAMILIAR	5842034	Xavi		Bàscara	42.15082	2.92991	Private room	76	2	1	2016-07-17	0.02	3	363
10623048	House (6-8 beds) with nice see view	54737762	Norbert		Pals	41.97794	3.20021	Entire home/apt	103	7	10	2020-08-14	0.26	1	307
10626973	Elegant apartment in the old Girona	13953679	Manitoba		Girona	41.9862	2.82582	Entire home/apt	100	3	64	2020-01-02	1.17	1	365
10629928	Résidence Dos Calas, avec piscine et grand jardin	54870022	François		Begur	41.94135	3.21192	Entire home/apt	96	7	5	2020-09-10	0.23	1	363
10651948	Modern villa with big private pool	55007152	Carol		Torroella de Montgrí	42.05484	3.17265	Entire home/apt	99	7	1	2019-04-27	0.05	1	84
10652423	Apartamento en Pals con piscina junto a la playa!	7648299	Sandra		Pals	41.99649	3.1892	Entire home/apt	184	2	6	2019-08-03	0.11	1	337
10691688	casa para 10 personas en el centro	55237420	Ernest		Peralada	42.30772	3.00784	Entire home/apt	150	7	3	2019-08-20	0.06	1	173
10694392	Authentic fisherman's house. Begur	55247438	Aura		Begur	41.95438	3.20865	Entire home/apt	73	2	130	2020-10-12	2.32	16	115
10695139	Casa Olivera with private pool	5091558	Petra		Palau-saverdera	42.31278	3.13298	Entire home/apt	84	7	5	2020-08-22	0.10	14	192
10695949	El Jaç de Can Coderch - Casa rural	55260691	Nina		Ribes de Freser	42.31683	2.18493	Entire home/apt	142	2	24	2020-09-27	0.46	6	341
10703913	Mas la Riera de sant Llorenç	55307428	Carme		Campdevànol	42.23191	2.12638	Entire home/apt	132	2	0			1	88
10712760	Spacious and sunny house with pool	55363920	Eulalia		Mont-ras	41.90147	3.13962	Entire home/apt	850	7	4	2018-07-28	0.08	1	362
10729103	Maison familiale. Pinède, accès mer à pied !	2030527	Bertrand		Palafrugell	41.91691	3.2054	Entire home/apt	366	4	11	2020-07-04	0.21	1	274
10737804	Mas Casals	55506843	Anna		Rabós	42.38437	3.0339	Entire home/apt	207	2	50	2020-09-05	0.91	2	358
10739126	APARTAMENTO TURISTICO 4 PERSONAS	26936027	B40		Girona	41.98287	2.81147	Entire home/apt	65	3	13	2019-09-08	0.23	3	364
10746968	L'Orlina	55506843	Anna		Rabós	42.38491	3.03491	Entire home/apt	100	1	43	2020-10-18	0.80	2	363
10757653	Sunny home with private pool 5km from beach	12802774	Jessica		Calonge	41.85098	3.06202	Entire home/apt	200	4	10	2019-08-23	0.19	1	358
10760038	Romantic Apartment	28488055	Iván		Girona	41.98286	2.82592	Entire home/apt	52	3	207	2020-10-12	3.61	1	364
10764030	house: ESTRELLA, Begur, Costa Brava	26281633	Mª Dolors		Begur	41.94895	3.19873	Entire home/apt	93	7	9	2020-08-10	0.18	12	0
10765140	Dalí's stop	3049250	Edgar		Portbou	42.42594	3.1602	Entire home/apt	55	2	25	2020-09-13	0.48	5	365
10765956	Apartamento a 100 mts.de la playa	55679742	Isabel		Palamós	41.84892	3.12323	Entire home/apt	120	7	7	2019-08-24	0.13	3	266
10776921	Maison empuria dans les canaux	55749194	Servanne		Castelló d'Empúries	42.25273	3.11583	Entire home/apt	115	2	44	2020-07-18	1.00	1	326
10778756	La Bahía en Platja d´Aro	55686014	Esti & Matew		Castell-Platja d'Aro	41.82685	3.07916	Entire home/apt	79	3	60	2020-08-30	1.11	1	65
10779689	Lovely modern apartment 350m from beach Calella	55766608	Roel		Palafrugell	41.89152	3.18752	Entire home/apt	149	3	0			1	178
10782877	Familiar shelter in the nature	48955783	Jordi Y Yolanda		Masarac	42.34677	2.93729	Entire home/apt	55	3	56	2020-08-23	0.99	1	358
